pokemon_id,version_id,flavor_text
360,11,"It tends to move in a pack with others.
They cluster in a tight group to sleep in
a cave."
360,12,"It grows strong by pushing up
against others en masse.
It loves eating sweet fruit."
360,13,"It grows strong by pushing up
against others en masse.
It loves eating sweet fruit."
360,14,"It grows strong by pushing up
against others en masse.
It loves eating sweet fruit."
360,15,"It tends to move in a pack.
Individuals squash against one
another to toughen their spirits."
360,16,"It tends to move in a pack.
Individuals squash against one
another to toughen their spirits."
361,7,"SNORUNT live in regions with heavy
snowfall. In seasons without snow, such
as spring and summer, this POKéMONsteals away to live quietly among
stalactites and stalagmites deep in
caverns."
361,8,"SNORUNT survives by eating only snow
and ice.
Old folklore claims that a house visitedby this POKéMON is sure to prosper for
many generations to come."
361,9,"They tend to move about in groups of
around five SNORUNT. In snowy regions,
it is said that when they are seen late at
night, snowfall will arrive by morning."
361,10,"It is said that a home visited by a
SNORUNT will prosper. It can withstand
cold of minus 150 degrees Fahrenheit."
361,11,"It is said that a home visited by a
SNORUNT will prosper. It can withstand
cold of minus 150 degrees Fahrenheit."
361,12,"In the snow country, certain
folklore says a house will
prosper if a SNORUNT lives there."
361,13,"In the snow country, certain
folklore says a house will
prosper if a SNORUNT lives there."
361,14,"It is said that several SNORUNT
gather under giant leaves and
live together in harmony."
361,15,"It’s said that if they are seen at
midnight, they’ll cause heavy snow.
They eat snow and ice to survive."
361,16,"It’s said that if they are seen at
midnight, they’ll cause heavy snow.
They eat snow and ice to survive."
362,7,"GLALIE has a body made of rock, which it
hardens with an armor of ice.
This POKéMON has the ability to freezemoisture in the atmosphere into any
shape it desires."
362,8,"GLALIE has the ability to freely
control ice. For example, it can
instantly freeze its foe solid.After immobilizing its foe in ice, this
POKéMON enjoys eating it in leisurely
fashion."
362,9,"A GLALIE has the power to instantaneously
freeze moisture in the atmosphere.
A dazzling cloud of diamondlike ice
crystals forms around its body."
362,10,"It has a body of ice that won’t melt,
even with fire. It can instantly freeze
moisture in the atmosphere."
362,11,"It has a body of ice that won’t melt,
even with fire. It can instantly freeze
moisture in the atmosphere."
362,12,"To protect itself, it clads its
body in an armor of ice, made
by freezing moisture in the air."
362,13,"To protect itself, it clads its
body in an armor of ice, made
by freezing moisture in the air."
362,14,"It prevents prey from escaping by
instantaneously freezing moisture
in the air."
362,15,"It can instantly freeze moisture in
the atmosphere. It uses this power
to freeze its foes."
362,16,"It can instantly freeze moisture in
the atmosphere. It uses this power
to freeze its foes."
363,7,"SPHEAL is much faster rolling than 
walking to get around. When groups of
this POKéMON eat, they all clap at onceto show their pleasure. Because of this,
their mealtimes are noisy."
363,8,"SPHEAL always travels by rolling
around on its ball-like body. When the
season for ice floes arrives, thisPOKéMON can be seen rolling about on
ice and crossing the sea."
363,9,"It is completely covered with plushy fur.
As a result, it never feels the cold even
when it is rolling about on ice floes or
diving in the sea."
363,10,"Its body is covered in fluffy fur. The
fur keeps it from feeling cold while
it is rolling on ice."
363,11,"Its body is covered in fluffy fur.
The fur keeps it from feeling cold while
it is rolling on ice."
363,12,"It rolls across ice floes to reach
shore because its body is poorly
shaped for swimming."
363,13,"It rolls across ice floes to reach
shore because its body is poorly
shaped for swimming."
363,14,"It rolls across ice floes to reach
shore because its body is poorly
shaped for swimming."
363,15,"It crosses the oceans by rolling itself
on drifting ice. Fluffy fur keeps it warm
when the temperature is below freezing."
363,16,"It crosses the oceans by rolling itself
on drifting ice. Fluffy fur keeps it warm
when the temperature is below freezing."
364,7,"SEALEO has the habit of always juggling
on the tip of its nose anything it sees
for the first time.This POKéMON occasionally entertains
itself by balancing and rolling a SPHEAL
on its nose."
364,8,"SEALEO often balances and rolls
things on the tip of its nose. While the
POKéMON is rolling something, it checksthe object’s aroma and texture to
determine whether it likes the object
or not."
364,9,"SEALEO live in herds on ice floes. Using its
powerful flippers, it shatters ice.
It dives into the sea to hunt prey five
times a day."
364,10,"It touches new things with its nose to
test for smell and feel. It plays by
spinning SPHEAL on its nose."
364,11,"It touches new things with its nose to
test for smell and feel. It plays by
spinning SPHEAL on its nose."
364,12,"It habitually spins things on its
nose. By doing so, it learns
textures and odors."
364,13,"It habitually spins things on its
nose. By doing so, it learns
textures and odors."
364,14,"It habitually spins things on its
nose. By doing so, it learns
textures and odors."
364,15,"It has a very sensitive nose.
It touches new things with its nose
to examine them."
364,16,"It has a very sensitive nose.
It touches new things with its nose
to examine them."
365,7,"WALREIN’s two massively developed
tusks can totally shatter blocks of
ice weighing ten tons with one blow.This POKéMON’s thick coat of blubber
insulates it from subzero temperatures."
365,8,"WALREIN swims all over in frigid
seawater while crushing icebergs with
its grand, imposing tusks.Its thick layer of blubber makes enemy
attacks bounce off harmlessly."
365,9,"To protect its herd, the leader battles
anything that invades its territory, even
at the cost of its life. Its tusks may snap
off in battle."
365,10,"It swims through icy seas while shattering
ice floes with its large tusks. It is
protected by its thick blubber."
365,11,"It swims through icy seas while shattering
ice floes with its large tusks. It is
protected by its thick blubber."
365,12,"It shatters ice with its big tusks.
Its thick blubber repels not only
the cold, but also enemy attacks."
365,13,"It shatters ice with its big tusks.
Its thick blubber repels not only
the cold, but also enemy attacks."
365,14,"It shatters ice with its big tusks.
Its thick blubber repels not only
the cold, but also enemy attacks."
365,15,"It shatters drift ice with its
strong tusks. Its thick layer of
blubber repels enemy attacks."
365,16,"It shatters drift ice with its
strong tusks. Its thick layer of
blubber repels enemy attacks."
366,7,"CLAMPERL’s sturdy shell is not only good
for protection - it is also used for
clamping and catching prey.A fully grown CLAMPERL’s shell will be
scored with nicks and scratches all
over."
366,8,"CLAMPERL grows while being protected
by its rock-hard shell. When its body
becomes too large to fit inside theshell, it is sure evidence that this
POKéMON is getting close to evolution."
366,9,"A CLAMPERL slams its shell closed on prey
to prevent escape. The pearl it creates
upon evolution is said to be infused with
a mysterious energy."
366,10,"It is protected by a sturdy shell.
Once in a lifetime, it makes a magnificent
pearl."
366,11,"It is protected by a sturdy shell.
Once in a lifetime, it makes a magnificent
pearl."
366,12,"It makes a single pearl during
its lifetime. The pearl is said
to amplify psychic power."
366,13,"It makes a single pearl during
its lifetime. The pearl is said
to amplify psychic power."
366,14,"It makes a single pearl during
its lifetime. The pearl is said
to amplify psychic power."
366,15,"When it evolves, it makes a
mysterious pearl that amplifies
psychic powers when it’s held."
366,16,"When it evolves, it makes a
mysterious pearl that amplifies
psychic powers when it’s held."
367,7,"HUNTAIL’s presence went unnoticed by
people for a long time because it lives
at extreme depths in the sea.This POKéMON’s eyes can see clearly
even in the murky dark depths of the
ocean."
367,8,"HUNTAIL’s tail is shaped like a fish.
It uses the tail to attract prey, then
swallows the prey whole with its large,gaping mouth.
This POKéMON swims by wiggling its
slender body like a snake."
367,9,"To withstand the crushing pressure of
water deep under the sea, its spine is very
thick and sturdy. Its tail, which is shaped
like a small fish, has eyes that light up."
367,10,"It lives deep in the sea where no light
ever filters down. It lights up its small
fishlike tail to attract prey."
