item_id,version_group_id,language_id,flavor_text
487,11,9,"It holds Pokéathlon records. It’s a
card that shows how many
losses you’ve had."
487,14,9,"It holds Pokéathlon records. It’s a
card that shows how many
losses you’ve had."
488,10,9,"It holds Pokéathlon records. It’s a
card that shows how many times your
Pokémon have dashed."
488,11,5,"Contient vos données du Pokéathlon.
Sur cette carte est inscrit le nombre
de sprints de vos Pokémon."
488,11,9,"It holds Pokéathlon records. It’s a
card that shows how many times your
Pokémon have dashed."
488,14,9,"It holds Pokéathlon records. It’s a
card that shows how many times your
Pokémon have dashed."
489,10,9,"It holds Pokéathlon records. It’s a
card that shows how many times your
Pokémon have jumped."
489,11,5,"Contient vos données du Pokéathlon.
Sur cette carte est inscrit le nombre
de sauts de vos Pokémon."
489,11,9,"It holds Pokéathlon records. It’s a
card that shows how many times your
Pokémon have jumped."
489,14,9,"It holds Pokéathlon records. It’s a
card that shows how many times your
Pokémon have jumped."
490,10,9,"It holds Pokéathlon records. It’s a
card that shows how many times you’ve
won the Hurdle Dash."
490,11,5,"Contient vos données du Pokéathlon.
Sur cette carte est inscrit le nombre
de victoires à la Cours’Obstacles."
490,11,9,"It holds Pokéathlon records. It’s a
card that shows how many times you’ve
won the Hurdle Dash."
490,14,9,"It holds Pokéathlon records. It’s a
card that shows how many times you’ve
won the Hurdle Dash."
491,10,9,"It holds Pokéathlon records. It’s a
card that shows how many times you’ve
won the Relay Run."
491,11,5,"Contient vos données du Pokéathlon.
Sur cette carte est inscrit le nombre
de victoires à la Course de Relais."
491,11,9,"It holds Pokéathlon records. It’s a
card that shows how many times you’ve
won the Relay Run."
491,14,9,"It holds Pokéathlon records. It’s a
card that shows how many times you’ve
won the Relay Run."
492,10,9,"It holds Pokéathlon records. It’s a
card that shows how many times you’ve
won Pennant Capture."
492,11,5,"Contient vos données du Pokéathlon.
Sur cette carte est inscrit le nombre
de victoires au Capture Drapeau."
492,11,9,"It holds Pokéathlon records. It’s a
card that shows how many times you’ve
won Pennant Capture."
492,14,9,"It holds Pokéathlon records. It’s a
card that shows how many times you’ve
won Pennant Capture."
493,10,9,"It holds Pokéathlon records. It’s a
card that shows how many times you’ve
won Block Smash."
493,11,5,"Contient vos données du Pokéathlon.
Sur cette carte est inscrit le nombre
de victoires au Casse Roc."
493,11,9,"It holds Pokéathlon records. It’s a
card that shows how many times you’ve
won Block Smash."
493,14,9,"It holds Pokéathlon records. It’s a
card that shows how many times you’ve
won Block Smash."
494,10,9,"It holds Pokéathlon records. It’s a
card that shows how many times you’ve
won Disc Catch."
494,11,5,"Contient vos données du Pokéathlon.
Sur cette carte est inscrit le nombre
de victoires à l’Attrap’Disques."
494,11,9,"It holds Pokéathlon records. It’s a
card that shows how many times you’ve
won Disc Catch."
494,14,9,"It holds Pokéathlon records. It’s a
card that shows how many times you’ve
won Disc Catch."
495,10,9,"It holds Pokéathlon records. It’s a
card that shows how many times you’ve
won Snow Throw."
495,11,5,"Contient vos données du Pokéathlon.
Sur cette carte est inscrit le nombre
de victoires à la Bataille Neige."
495,11,9,"It holds Pokéathlon records. It’s a
card that shows how many times you’ve
won Snow Throw."
495,14,9,"It holds Pokéathlon records. It’s a
card that shows how many times you’ve
won Snow Throw."
496,10,9,"It holds Pokéathlon records. It’s a
card that shows how many points
your Pokémon scored."
496,11,5,"Contient vos données du Pokéathlon.
Sur cette carte est inscrit le nombre
de points gagnés par vos Pokémon."
496,11,9,"It holds Pokéathlon records. It’s a
card that shows how many points
your Pokémon scored."
496,14,9,"It holds Pokéathlon records. It’s a
card that shows how many points
your Pokémon scored."
497,10,9,"It holds Pokéathlon records. It’s a
card that shows how many times your
Pokémon have failed."
497,11,5,"Contient vos données du Pokéathlon.
Sur cette carte est inscrit le nombre
d’erreurs de vos Pokémon."
497,11,9,"It holds Pokéathlon records. It’s a
card that shows how many times your
Pokémon have failed."
497,14,9,"It holds Pokéathlon records. It’s a
card that shows how many times your
Pokémon have failed."
498,10,9,"It holds Pokéathlon records. It’s a
card that shows how many times your
Pokémon impeded themselves."
498,11,5,"Contient vos données du Pokéathlon.
Sur cette carte est inscrit le nombre
de points perdus par vos Pokémon."
498,11,9,"It holds Pokéathlon records. It’s a
card that shows how many times your
Pokémon impeded themselves."
498,14,9,"It holds Pokéathlon records. It’s a
card that shows how many times your
Pokémon impeded themselves."
499,10,9,"It holds Pokéathlon records. It’s a
card that shows how many times your
Pokémon have tackled."
499,11,5,"Contient vos données du Pokéathlon.
Sur cette carte est inscrit le nombre
de charges de vos Pokémon."
499,11,9,"It holds Pokéathlon records. It’s a
card that shows how many times your
Pokémon have tackled."
499,14,9,"It holds Pokéathlon records. It’s a
card that shows how many times your
Pokémon have tackled."
500,10,9,"It holds Pokéathlon records. It’s a
card that shows how many times your
Pokémon have fallen down."
500,11,5,"Contient vos données du Pokéathlon.
Sur cette carte est inscrit le nombre
de fois où vos Pokémon sont tombés."
500,11,9,"It holds Pokéathlon records. It’s a
card that shows how many times your
Pokémon have fallen down."
500,14,9,"It holds Pokéathlon records. It’s a
card that shows how many times your
Pokémon have fallen down."
501,10,9,"It holds Pokéathlon records. It’s a
card that shows how many times you’ve
won Ring Drop."
501,11,5,"Contient vos données du Pokéathlon.
Sur cette carte est inscrit le nombre
de victoires au Combat Ring-Out."
501,11,9,"It holds Pokéathlon records. It’s a
card that shows how many times you’ve
won Ring Drop."
501,14,9,"It holds Pokéathlon records. It’s a
card that shows how many times you’ve
won Ring Drop."
502,10,9,"It holds Pokéathlon records. It’s a
card that shows how many times you’ve
won Lamp Jump."
502,11,5,"Contient vos données du Pokéathlon.
Sur cette carte est inscrit le nombre
de victoires au Saute-Lumière."
502,11,9,"It holds Pokéathlon records. It’s a
card that shows how many times you’ve
won Lamp Jump."
502,14,9,"It holds Pokéathlon records. It’s a
card that shows how many times you’ve
won Lamp Jump."
503,10,9,"It holds Pokéathlon records. It’s a
card that shows how many times you’ve
won Circle Push."
503,11,5,"Contient vos données du Pokéathlon.
Sur cette carte est inscrit le nombre
de victoires au Cercle Musical."
503,11,9,"It holds Pokéathlon records. It’s a
card that shows how many times you’ve
won Circle Push."
503,14,9,"It holds Pokéathlon records. It’s a
card that shows how many times you’ve
won Circle Push."
504,10,9,"It holds Pokéathlon records. It’s a
card that shows how many 
Link Pokéathlon wins you’ve had."
504,11,5,"Contient vos données du Pokéathlon.
Sur cette carte est inscrit le nombre
de victoires en Link."
504,11,9,"It holds Pokéathlon records. It’s a
card that shows how many 
Link Pokéathlon wins you’ve had."
504,14,9,"It holds Pokéathlon records. It’s a
card that shows how many
Link Pokéathlon wins you’ve had."
505,10,9,"It holds Pokéathlon records. It’s a
card that shows how many
Link Pokéathlon losses you’ve had."
505,11,5,"Contient vos données du Pokéathlon.
Il y est inscrit le nombre de fois où
vous avez fini en dernier en Link."
505,11,9,"It holds Pokéathlon records. It’s a
card that shows how many
Link Pokéathlon losses you’ve had."
505,14,9,"It holds Pokéathlon records. It’s a
card that shows how many
Link Pokéathlon losses you’ve had."
506,10,9,"It holds Pokéathlon records. It’s a
card that shows how many times
you’ve won an event."
506,11,5,"Contient vos données du Pokéathlon.
Sur cette carte est inscrit votre
nombre de victoires aux épreuves."
506,11,9,"It holds Pokéathlon records. It’s a
card that shows how many times
you’ve won an event."
506,14,9,"It holds Pokéathlon records. It’s a
card that shows how many times
you’ve won an event."
507,10,9,"It holds Pokéathlon records. It’s a
card that shows how many times 
you’ve lost an event."
507,11,5,"Contient vos données du Pokéathlon.
Il y est inscrit le nombre de fois où
vous avez fini en dernier aux épreuves."
507,11,9,"It holds Pokéathlon records. It’s a
card that shows how many times 
you’ve lost an event."
507,14,9,"It holds Pokéathlon records. It’s a
card that shows how many times
you’ve lost an event."
508,10,9,"It holds Pokéathlon records. It’s a
card that shows how many times you’ve
switched Pokémon."
508,11,5,"Contient vos données du Pokéathlon.
Sur cette carte est inscrit le nombre
de fois où vous avez changé de Pokémon."
508,11,9,"It holds Pokéathlon records. It’s a
card that shows how many times you’ve
switched Pokémon."
508,14,9,"It holds Pokéathlon records. It’s a
card that shows how many times you’ve
switched Pokémon."
509,10,9,"It holds Pokéathlon records. It’s a
card that shows how many times you’ve
won Goal Roll."
509,11,5,"Contient vos données du Pokéathlon.
Sur cette carte est inscrit le nombre
de victoires à la Balle au But."
509,11,9,"It holds Pokéathlon records. It’s a
card that shows how many times you’ve
won Goal Roll."
509,14,9,"It holds Pokéathlon records. It’s a
card that shows how many times you’ve
won Goal Roll."
510,10,9,"It holds Pokéathlon records. It’s a
card that shows how many times your
Pokémon won individual prizes."
510,11,5,"Contient vos données du Pokéathlon.
Sur cette carte est inscrit votre
nombre de prix individuels."
510,11,9,"It holds Pokéathlon records. It’s a
card that shows how many times your
Pokémon won individual prizes."
510,14,9,"It holds Pokéathlon records. It’s a
card that shows how many times your
Pokémon won individual prizes."
511,10,9,"It holds Pokéathlon records. It’s a
card that shows how many times you’ve
instructed your Pokémon."
511,11,5,"Contient vos données du Pokéathlon.
Il y est inscrit le nombre de fois
où vous avez touché vos Pokémon."
511,11,9,"It holds Pokéathlon records. It’s a
card that shows how many times you’ve
instructed your Pokémon."
511,14,9,"It holds Pokéathlon records. It’s a
card that shows how many times you’ve
instructed your Pokémon."
512,10,9,"It holds Pokéathlon records. It’s a
card that shows how much time you’ve
spent in the Pokéathlon."
512,11,5,"Contient vos données du Pokéathlon.
Sur cette carte est inscrit le temps
que vous avez passé à y jouer."
512,11,9,"It holds Pokéathlon records. It’s a
card that shows how much time you’ve
spent in the Pokéathlon."
512,14,9,"It holds Pokéathlon records. It’s a
card that shows how much time you’ve
spent in the Pokéathlon."
513,10,9,"A sturdy Capsule that can only be
opened with a special key."
513,11,5,"Un écrin résistant qui ne s’ouvre
qu’avec une clé spéciale."
513,11,9,"A sturdy Capsule that can only be
opened with a special key."
513,14,9,"A sturdy Capsule that can only be
opened with a special key."
514,10,9,"A nice photo album for storing all the
photos taken along your adventure."
514,11,5,"Un album décoré de photos souvenir
prises pendant le voyage."
514,11,9,"A nice photo album for storing all the
photos taken along your adventure."
514,14,9,"A nice photo album for storing all the
photos taken along your adventure."
515,5,9,"A ZIGZAGOON-print
MAIL to be held by
a POKéMON."
515,6,9,"A ZIGZAGOON-print
MAIL to be held by
a POKéMON."
515,7,9,"A piece of MAIL featuring a cute
ZIGZAGOON print.
It is to be held by a POKéMON."
516,5,9,"A WINGULL-print
MAIL to be held by
a POKéMON."
516,6,9,"A WINGULL-print
MAIL to be held by
a POKéMON."
516,7,9,"A piece of MAIL featuring a cute
WINGULL print.
It is to be held by a POKéMON."
517,5,9,"A PIKACHU-print
MAIL to be held by
a POKéMON."
517,6,9,"A PIKACHU-print
MAIL to be held by
a POKéMON."
517,7,9,"A piece of MAIL featuring a cute
PIKACHU print.
It is to be held by a POKéMON."
518,5,9,"A MAGNEMITE-print
MAIL to be held by
a POKéMON."
518,6,9,"A MAGNEMITE-print
MAIL to be held by
a POKéMON."
518,7,9,"A piece of MAIL featuring a cute
MAGNEMITE print.
It is to be held by a POKéMON."
519,5,9,"A SLAKOTH-print
MAIL to be held by
a POKéMON."
519,6,9,"A SLAKOTH-print
MAIL to be held by
a POKéMON."
519,7,9,"A piece of MAIL featuring a cute
SLAKOTH print.
It is to be held by a POKéMON."
520,5,9,"A WAILMER-print
MAIL to be held by
a POKéMON."
520,6,9,"A WAILMER-print
MAIL to be held by
a POKéMON."
520,7,9,"A piece of MAIL featuring a cute
WAILMER print.
It is to be held by a POKéMON."
